id_event,adsress,date
406,"Lafayette, LA, USA",2012-07-19 00:00:00+00:00
407,"Colby, KS 67701, USA",2015-08-07 00:00:00+00:00
408,"Worcester, MA, USA",2016-04-02 00:00:00+00:00
409,"Bessemer City, NC 28016, USA",2015-08-03 00:00:00+00:00
410,"New Bedford, MA, USA",2015-05-11 00:00:00+00:00
411,"Kent, WA, USA",2016-02-12 00:00:00+00:00
412,"South Los Angeles, Los Angeles, CA, USA",2008-05-26 00:00:00+00:00
413,"Greeley, CO, USA",2013-08-20 00:00:00+00:00
414,"Columbus, OH, USA",2015-11-26 00:00:00+00:00
415,"Fort Worth, TX, USA",2015-10-27 00:00:00+00:00
416,"Greeley, CO, USA",2012-04-21 00:00:00+00:00
417,"St. Louis, MO, USA",2015-11-17 00:00:00+00:00
418,"Kenosha, WI, USA",2014-04-14 00:00:00+00:00
419,"Grayling, MI 49738, USA",2015-10-08 00:00:00+00:00
420,"Chattanooga, TN, USA",2016-01-30 00:00:00+00:00
421,"Memphis, NE, USA",2015-08-01 00:00:00+00:00
422,"Eugene, OR, USA",2016-02-07 00:00:00+00:00
423,"Oak Cliff, Dallas, TX, USA",2013-02-16 00:00:00+00:00
424,"Los Angeles, CA, USA",2015-07-23 00:00:00+00:00
425,"Inglewood, CA, USA",2003-06-18 00:00:00+00:00
426,"Melbourne, FL, USA",2015-08-02 00:00:00+00:00
427,"Wauwatosa, WI, USA",2016-01-12 00:00:00+00:00
428,"El Sereno, Los Angeles, CA 90032, USA",2001-11-18 00:00:00+00:00
429,"Milwaukee, WI, USA",2015-09-28 00:00:00+00:00
430,"Mid-City, Santa Monica, CA, USA",2002-01-10 00:00:00+00:00
431,"Juliet Cl, The Wines, Cape Town, 7784, South Africa",2016-02-20 00:00:00+00:00
432,"Greensboro, NC, USA",2015-12-14 00:00:00+00:00
433,"St Paul, MN, USA",2015-07-31 00:00:00+00:00
434,"Greeley, CO, USA",2007-12-15 00:00:00+00:00
435,"Fort Dodge, IA 50501, USA",2015-11-18 00:00:00+00:00
436,"New London, CT, USA",2015-05-25 00:00:00+00:00
437,"Rochester, NY, USA",2016-01-31 00:00:00+00:00
438,"Long Beach, CA, USA",2003-11-19 00:00:00+00:00
439,"Birmingham, AL, USA",2015-07-31 00:00:00+00:00
440,"Tampa, FL, USA",2016-02-06 00:00:00+00:00
441,"Green Rd, Wilton, CA 95693, USA",2004-07-20 00:00:00+00:00
442,"Milwaukee, WI, USA",2014-03-10 00:00:00+00:00
443,"Belize City, Belize",2015-10-21 00:00:00+00:00
444,"Chicago Cl, Cape Town, 7784, South Africa",2013-08-19 00:00:00+00:00
445,"St Matthews, KY, USA",2015-07-16 00:00:00+00:00
446,"Boulder, CO, USA",2015-07-20 00:00:00+00:00
447,"Junction City, KS, USA",2016-01-25 00:00:00+00:00
448,"Westlake, OH 44145, USA",2006-04-09 00:00:00+00:00
449,"York, PA, USA",2015-11-15 00:00:00+00:00
450,"Oklahoma City, OK, USA",2015-12-12 00:00:00+00:00
451,"Worcester, PA 19446, USA",2015-08-03 00:00:00+00:00
452,"West Valley City, UT, USA",2016-02-06 00:00:00+00:00
453,"Greeley, CO, USA",2000-07-20 00:00:00+00:00
454,"Nashville, TN, USA",2015-03-10 00:00:00+00:00
455,"Newburgh, NY 12550, USA",2013-05-09 00:00:00+00:00
456,"Hollywood, Los Angeles, CA, USA",2000-12-06 00:00:00+00:00
457,"Carson, CA, USA",2012-03-31 00:00:00+00:00
458,"Dallas, GA, USA",2012-10-21 00:00:00+00:00
459,"West St, Cape Town, 7500, South Africa",2000-03-27 00:00:00+00:00
460,"Green St, Peerless Park West, Cape Town, 7570, South Africa",2016-03-30 00:00:00+00:00
461,"East Price Hill, Cincinnati, OH, USA",2015-12-19 00:00:00+00:00
462,"Greeley, CO, USA",2002-11-06 00:00:00+00:00
463,"Dallas, NC, USA",2015-11-29 00:00:00+00:00
464,"Jakarta, Special Capital Region of Jakarta, Indonesia",2016-02-13 00:00:00+00:00
465,"Topeka, KS, USA",2016-01-07 00:00:00+00:00
466,"Greeley, CO, USA",2000-01-13 00:00:00+00:00
467,"Mountain Home, AR, USA",2014-12-31 00:00:00+00:00
468,"Richland, MI 49083, USA",2015-07-29 00:00:00+00:00
469,"Columbus, OH, USA",2015-11-13 00:00:00+00:00
470,"Greeley, CO, USA",2007-03-29 00:00:00+00:00
471,"Los Angeles, CA, USA",2009-02-12 00:00:00+00:00
472,"Orlando, FL, USA",2015-02-11 00:00:00+00:00
473,"Warrensville Heights, OH, USA",2015-02-06 00:00:00+00:00
474,"Chicago St, Latty, OH 45855, USA",2015-09-29 00:00:00+00:00
475,"S Milwaukee Ave, Lake Villa, IL 60046, USA",2015-12-27 00:00:00+00:00
476,"Greeley, CO, USA",2015-11-09 00:00:00+00:00
477,"El Reno, OK, USA",2016-10-15 00:00:00+00:00
478,"Unclear, Cape Town, 7525, South Africa",2015-11-29 00:00:00+00:00
479,"Waukesha, WI, USA",2015-08-14 00:00:00+00:00
480,"Greeley, CO, USA",2014-05-10 00:00:00+00:00
481,"Richmond, VA, USA",2015-11-16 00:00:00+00:00
482,"East 14th Street Business District, Oakland, CA, USA",2016-03-14 00:00:00+00:00
483,"Superior, WI, USA",2015-11-05 00:00:00+00:00
484,"Greeley, CO, USA",2006-11-19 00:00:00+00:00
485,"Colorado Springs, CO, USA",2014-02-18 00:00:00+00:00
486,"Muncie, IN, USA",2015-08-02 00:00:00+00:00
487,"Long Beach, CA, USA",2016-03-24 00:00:00+00:00
488,"Denver, IN, USA",2015-11-06 00:00:00+00:00
489,"New Orleans, LA, USA",2015-11-20 00:00:00+00:00
490,"White Pine, TN, USA",2015-10-03 00:00:00+00:00
491,"Utica, NY, USA",2016-01-10 00:00:00+00:00
492,"Akron, IN 46910, USA",2013-11-22 00:00:00+00:00
493,"Wilmington, NC, USA",2016-01-16 00:00:00+00:00
494,"Cocoa, FL, USA",2014-02-05 00:00:00+00:00
495,"Little Rock, AR, USA",2015-11-24 00:00:00+00:00
496,"Brooklyn, NY, USA",2015-09-03 00:00:00+00:00
497,"Tarzana, Los Angeles, CA, USA",2013-06-20 00:00:00+00:00
498,"Portland, OR, USA",2016-02-14 00:00:00+00:00
499,"Compton, CA, USA",2005-12-25 00:00:00+00:00
500,"Greeley, CO, USA",2008-04-19 00:00:00+00:00
501,"Columbus, OH, USA",2015-09-02 00:00:00+00:00
502,"Unclear, Cape Town, 7525, South Africa",2006-11-12 00:00:00+00:00
503,"Greeley, CO, USA",2008-03-10 00:00:00+00:00
504,"Lynwood, CA, USA",2008-03-12 00:00:00+00:00
505,"Mesa, AZ, USA",2016-02-04 00:00:00+00:00
506,"Goldsboro, NC, USA",2015-07-31 00:00:00+00:00
507,"Ogden, PA, USA",2015-07-25 00:00:00+00:00
508,"Zionsville, IN 46077, USA",2016-02-17 00:00:00+00:00
509,"Hartford, KY, USA",2014-03-15 00:00:00+00:00
510,"Moreno Valley, CA, USA",2015-07-28 00:00:00+00:00
511,"Everett, WA, USA",2015-11-29 00:00:00+00:00
512,"Englewood, KS 67831, USA",2014-11-09 00:00:00+00:00
513,"Greeley, CO, USA",2015-02-28 00:00:00+00:00
514,"Cathedral City, CA, USA",2016-02-12 00:00:00+00:00
515,"Greeley, CO, USA",2013-06-26 00:00:00+00:00
516,"Unclear, Cape Town, 7530, South Africa",2001-10-31 00:00:00+00:00
517,"Corpus Christi, TX, USA",2015-11-24 00:00:00+00:00
518,"Greeley, CO, USA",2006-02-02 00:00:00+00:00
519,"Greeley, CO, USA",2016-02-15 00:00:00+00:00
520,"Central Point, OR, USA",2015-11-01 00:00:00+00:00
521,"Rockford, IL, USA",2015-08-02 00:00:00+00:00
522,"Norwalk, IA, USA",2015-10-15 00:00:00+00:00
523,"Los Angeles, CA, USA",2015-11-06 00:00:00+00:00
524,"Arlington Rd, Cape Town, 7550, South Africa",2013-11-26 00:00:00+00:00
525,"S Milwaukee Ave, Lake Villa, IL 60046, USA",2015-07-23 00:00:00+00:00
526,"Greeley, CO, USA",2003-09-25 00:00:00+00:00
527,"Fort Worth, TX, USA",2013-07-22 00:00:00+00:00
528,"Minneapolis, MN, USA",2015-10-13 00:00:00+00:00
529,"Aurora, CO, USA",2014-01-04 00:00:00+00:00
530,"Metairie, LA, USA",2015-11-18 00:00:00+00:00
531,"Greeley, CO, USA",2015-08-02 00:00:00+00:00
532,"Greeley, CO, USA",2008-05-11 00:00:00+00:00
533,"Queens, NY, USA",2012-10-04 00:00:00+00:00
534,"Wilmington, Los Angeles, CA, USA",2015-05-15 00:00:00+00:00
535,"Roseburg, OR, USA",2015-10-01 00:00:00+00:00
536,"Houston, TX, USA",2015-09-02 00:00:00+00:00
537,"Hampton Cres, Cape Town, 7550, South Africa",2013-07-09 00:00:00+00:00
538,"Greeley, CO, USA",2015-01-07 00:00:00+00:00
539,"Cleveland, OH, USA",2014-11-28 00:00:00+00:00
540,"Atlantic, PA 15474, USA",2014-01-18 00:00:00+00:00
541,"Bentonville, AR, USA",2016-02-03 00:00:00+00:00
542,"Newtown, CT, USA",2016-12-14 00:00:00+00:00
543,"Greeley, CO, USA",2003-03-05 00:00:00+00:00
544,"Compton, CA, USA",2002-04-28 00:00:00+00:00
545,"Boston, MA, USA",2015-01-13 00:00:00+00:00
546,"Oak Cliff, Dallas, TX, USA",2013-02-04 00:00:00+00:00
547,"San Bernardino, CA, USA",2015-12-02 00:00:00+00:00
548,"Greeley, NE 68842, USA",2013-02-28 00:00:00+00:00
549,"Oklahoma City, OK, USA",2015-11-19 00:00:00+00:00
550,"Cincinnati, OH, USA",2016-01-26 00:00:00+00:00
551,"Pittsburgh, PA, USA",2015-11-17 00:00:00+00:00
552,"Los Angeles, TX 78021, USA",2011-05-16 00:00:00+00:00
553,"Santa Maria, CA, USA",2015-11-23 00:00:00+00:00
554,"Bridgeview, IL, USA",2015-11-15 00:00:00+00:00
555,"Los Angeles, CA, USA",2011-08-30 00:00:00+00:00
556,"Vancouver, WA, USA",2015-11-25 00:00:00+00:00
557,"Unclear, Cape Town, 7530, South Africa",2013-03-24 00:00:00+00:00
558,"Seattle Slew Ln, Greenville, SC 29617, USA",2015-10-06 00:00:00+00:00
559,"Unclear, Cape Town, 7530, South Africa",2009-03-09 00:00:00+00:00
560,"Sacramento, CA, USA",2015-05-16 00:00:00+00:00
561,"Richmond, KY, USA",2015-11-18 00:00:00+00:00
562,"Beloit, WI 53511, USA",2015-08-09 00:00:00+00:00
563,"Chicago, IL, USA",2015-09-27 00:00:00+00:00
564,"Las Vegas, NV, USA",2016-07-26 00:00:00+00:00
565,"West Chester, PA, USA",2016-02-02 00:00:00+00:00
566,"Wilmington, Los Angeles, CA, USA",2002-03-25 00:00:00+00:00
567,"Burlington, NC, USA",2015-10-15 00:00:00+00:00
568,"Greeley, CO, USA",2008-08-09 00:00:00+00:00
569,"Greeley, CO, USA",2013-02-28 00:00:00+00:00
570,"Unclear, Cape Town, 7525, South Africa",2015-08-03 00:00:00+00:00
571,"Bridgeport Charter Township, MI, USA",2014-07-29 00:00:00+00:00
572,"Greeley, CO, USA",2016-02-28 00:00:00+00:00
573,"Gardena, CA, USA",2000-08-13 00:00:00+00:00
574,"Omaha, NE, USA",2016-02-24 00:00:00+00:00
575,"Unclear, Cape Town, 7525, South Africa",2015-11-20 00:00:00+00:00
576,"Unclear, Cape Town, 7530, South Africa",2015-11-18 00:00:00+00:00
577,"Charlestown, Boston, MA, USA",2013-05-07 00:00:00+00:00
578,"Greeley, CO, USA",2003-12-27 00:00:00+00:00
579,"Norwalk, IA, USA",2012-08-12 00:00:00+00:00
580,"Independence, MO, USA",2016-02-17 00:00:00+00:00
581,"Helena-West Helena, AR, USA",2015-07-05 00:00:00+00:00
582,"Jackson St, Mfuleni, Cape Town, 7100, South Africa",2015-11-19 00:00:00+00:00
583,"Fox Lake, IL, USA",2015-09-16 00:00:00+00:00
584,"Norwalk, IA, USA",2000-05-24 00:00:00+00:00
585,"Greeley, CO, USA",2001-01-14 00:00:00+00:00
586,"Seattle, WA, USA",2015-07-16 00:00:00+00:00
587,"Denton, TX, USA",2015-07-12 00:00:00+00:00
588,"Lakewood, CA, USA",2015-03-31 00:00:00+00:00
589,"Boyle Heights, Los Angeles, CA, USA",2006-11-04 00:00:00+00:00
590,"Unclear, Cape Town, 7550, South Africa",2014-06-11 00:00:00+00:00
591,"Milwaukee, WI, USA",2015-08-14 00:00:00+00:00
592,"Sacramento, CA, USA",2013-10-10 00:00:00+00:00
593,"Amarillo, TX, USA",2016-01-10 00:00:00+00:00
594,"Stockton, CA, USA",2015-12-09 00:00:00+00:00
595,"Pittsfield, ME, USA",2015-07-31 00:00:00+00:00
596,"Killeen, TX, USA",2015-07-29 00:00:00+00:00
597,"Green Rd, Williams, CA 95987, USA",2010-03-21 00:00:00+00:00
598,"Willowbrook, CA, USA",2003-06-15 00:00:00+00:00
599,"Greeley, CO, USA",2008-11-01 00:00:00+00:00
600,"Ventura, CA, USA",2015-10-26 00:00:00+00:00
601,"Helena, Helena-West Helena, AR 72342, USA",2015-07-05 00:00:00+00:00
602,"Bridgeport, CT, USA",2015-07-26 00:00:00+00:00
603,"Jacksonville, FL, USA",2015-07-18 00:00:00+00:00
604,"Milwaukee, WI, USA",2016-01-31 00:00:00+00:00
605,"Greeley, CO, USA",2001-11-14 00:00:00+00:00
606,"Goldsboro, NC, USA",2015-10-21 00:00:00+00:00
607,"Santa Ana, CA, USA",2016-01-17 00:00:00+00:00
608,"Greeley, CO, USA",2004-01-31 00:00:00+00:00
609,"Los Angeles, CA, USA",2015-12-13 00:00:00+00:00
610,"Jackson, MS, USA",2015-11-19 00:00:00+00:00
611,"Houma, LA, USA",2016-04-15 00:00:00+00:00
612,"Yuma, AZ, USA",2015-11-18 00:00:00+00:00
613,"Unclear, Cape Town, 7530, South Africa",2016-01-01 00:00:00+00:00
614,"Wichita, KS, USA",2015-09-24 00:00:00+00:00
615,"Greeley, CO, USA",2014-07-29 00:00:00+00:00
616,"Greeley, CO, USA",2016-10-08 00:00:00+00:00
617,"Milwaukee, WI, USA",2015-11-02 00:00:00+00:00
618,"Burbank, SD 57010, USA",2016-01-28 00:00:00+00:00
619,"Los Angeles, CA, USA",2004-03-15 00:00:00+00:00
620,"South Salt Lake, UT, USA",2015-10-18 00:00:00+00:00
621,"Muskegon Heights, MI 49444, USA",2013-11-19 00:00:00+00:00
622,"Franklin Township, Indianapolis, IN, USA",2015-10-26 00:00:00+00:00
623,"Pomona, CA, USA",2005-04-10 00:00:00+00:00
624,"Greeley, CO, USA",2004-02-12 00:00:00+00:00
625,"Wakarusa, KS 66546, USA",2016-03-25 00:00:00+00:00
626,"Salisbury, MD, USA",2015-08-03 00:00:00+00:00
627,"Montebello, CA, USA",2010-06-20 00:00:00+00:00
628,"Springfield, IL, USA",2015-11-02 00:00:00+00:00
629,"Milwaukee, WI, USA",2015-10-09 00:00:00+00:00
630,"Vermont St, San Diego, CA 92103, USA",2001-11-10 00:00:00+00:00
631,"Chicago Ave, Riverside, CA, USA",2015-09-28 00:00:00+00:00
632,"Bakersfield, CA, USA",2015-08-02 00:00:00+00:00
633,"Florence, SC, USA",2010-12-07 00:00:00+00:00
634,"Stoughton, MA 02072, USA",2015-08-03 00:00:00+00:00
635,"Los Angeles, CA, USA",2000-05-21 00:00:00+00:00
636,"Jacksonville, FL, USA",2016-02-14 00:00:00+00:00
637,"N Illinois St, Indianapolis, IN, USA",2013-05-06 00:00:00+00:00
638,"Kenosha, WI, USA",2015-11-07 00:00:00+00:00
639,"Dallas, TX, USA",2016-02-10 00:00:00+00:00
640,"Taloga, OK 73667, USA",2016-01-06 00:00:00+00:00
641,"Colorado Springs, CO, USA",2015-09-26 00:00:00+00:00
642,"East St Louis, IL, USA",2014-12-25 00:00:00+00:00
643,"Long Beach, CA, USA",2011-09-27 00:00:00+00:00
644,"Clarksdale, MO 64430, USA",2016-02-14 00:00:00+00:00
645,"Heavener, OK 74937, USA",2016-01-09 00:00:00+00:00
646,"South Lake Tahoe, CA 96150, USA",2014-07-31 00:00:00+00:00
647,"Los Angeles, CA, USA",2010-09-14 00:00:00+00:00
648,"Compton, CA, USA",2003-02-14 00:00:00+00:00
649,"Unclear, Cape Town, 7525, South Africa",2016-02-28 00:00:00+00:00
650,"Oakland, CA, USA",2013-10-19 00:00:00+00:00
651,"Kansas City, MO, USA",2015-11-10 00:00:00+00:00
652,"Pomona, CA, USA",2013-11-02 00:00:00+00:00
653,"Topeka, KS, USA",2016-03-27 00:00:00+00:00
654,"Hutchinson, KS, USA",2016-03-30 00:00:00+00:00
655,"Indianapolis, IN, USA",2015-12-06 00:00:00+00:00
656,"Bloomington, IL, USA",2013-09-05 00:00:00+00:00
657,"Vermont St, San Diego, CA 92103, USA",2004-05-10 00:00:00+00:00
658,"Nashville, AR 71852, USA",2015-07-25 00:00:00+00:00
659,"Puyallup, WA, USA",2014-02-07 00:00:00+00:00
660,"Garland, TX, USA",2015-05-03 00:00:00+00:00
661,"Pico Rivera, CA, USA",2000-07-21 00:00:00+00:00
662,"Greeley, CO, USA",2003-04-22 00:00:00+00:00
663,"Kansas City, MO, USA",2015-08-04 00:00:00+00:00
664,"Brighton, AL 35020, USA",2015-08-03 00:00:00+00:00
665,"Unclear, Cape Town, 7530, South Africa",2015-04-26 00:00:00+00:00
666,"El Paso, TX, USA",2015-08-06 00:00:00+00:00
667,"Hollywood Cres, Malibu Village, Cape Town, 7100, South Africa",2014-06-29 00:00:00+00:00
668,"Wilmington, Los Angeles, CA, USA",2015-01-14 00:00:00+00:00
669,"Greensboro, NC, USA",2015-11-25 00:00:00+00:00
670,"Houston, TX, USA",2015-11-22 00:00:00+00:00
671,"Bronx, NY, USA",2015-10-25 00:00:00+00:00
672,"Chicago, IL, USA",2013-09-25 00:00:00+00:00
673,"Dorchester, Boston, MA, USA",2015-05-24 00:00:00+00:00
674,"Kent, OH, USA",2016-02-08 00:00:00+00:00
675,"Colorado, Colorado, Tiquisio, Bolívar, Colombia",2015-02-28 00:00:00+00:00
676,"Greeley, CO, USA",2006-10-23 00:00:00+00:00
677,"Jacksonville, TX 75766, USA",2015-07-16 00:00:00+00:00
678,"Greeley, CO, USA",2014-03-19 00:00:00+00:00
679,"Brockton, MA, USA",2016-01-11 00:00:00+00:00
680,"Chicago, IL, USA",2013-06-29 00:00:00+00:00
681,"Boyle Cres, Belhar 23, Cape Town, 7493, South Africa",2005-05-04 00:00:00+00:00
682,"Montebello, CA, USA",2006-01-04 00:00:00+00:00
683,"Greeley, CO, USA",2016-05-28 00:00:00+00:00
684,"Tucumcari, NM 88401, USA",2015-10-01 00:00:00+00:00
685,"Maple Heights, OH, USA",2014-04-09 00:00:00+00:00
686,"Paris, TX, USA",2013-10-10 00:00:00+00:00
687,"Jacksonville, FL, USA",2014-02-27 00:00:00+00:00
688,"Greeley, CO, USA",2009-05-24 00:00:00+00:00
689,"Greeley, CO, USA",2016-01-25 00:00:00+00:00
690,"Austin Cres, Beacon Valley, Cape Town, 7785, South Africa",2016-02-09 00:00:00+00:00
691,"Indianapolis, IN, USA",2016-01-08 00:00:00+00:00
692,"Leander, TX 78641, USA",2015-08-03 00:00:00+00:00
693,"Far Hills Cl, Unclear, Cape Town, 7550, South Africa",2015-12-31 00:00:00+00:00
694,"Wilmington, Los Angeles, CA, USA",2015-12-10 00:00:00+00:00
695,"Arlington Rd, Cape Town, 7550, South Africa",2013-02-27 00:00:00+00:00
696,"Greeley, CO, USA",2011-06-11 00:00:00+00:00
697,"Brooklyn, NY, USA",2015-06-15 00:00:00+00:00
698,"Unclear, Cape Town, 7550, South Africa",2013-02-09 00:00:00+00:00
699,"Augusta, GA, USA",2015-08-04 00:00:00+00:00
700,"Westlake, Los Angeles, CA, USA",2005-05-14 00:00:00+00:00
701,"Cleveland, OH, USA",2015-07-08 00:00:00+00:00
702,"Downey, CA, USA",2014-03-25 00:00:00+00:00
703,"Indianapolis, IN, USA",2015-08-11 00:00:00+00:00
704,"Dallas, OR 97338, USA",2015-12-15 00:00:00+00:00
705,"Columbus, OH, USA",2015-08-16 00:00:00+00:00
706,"West Miami, FL, USA",2015-11-21 00:00:00+00:00
707,"Manhattan, New York, NY, USA",2015-09-26 00:00:00+00:00
708,"South Whittier, CA, USA",2011-08-28 00:00:00+00:00
709,"York Rd, Cape Town, 7570, South Africa",2015-03-03 00:00:00+00:00
710,"Wauwatosa, WI, USA",2015-07-19 00:00:00+00:00
711,"Muskegon, MI, USA",2016-02-09 00:00:00+00:00
712,"Carson, CA, USA",2014-04-22 00:00:00+00:00
713,"Philadelphia, PA, USA",2015-12-20 00:00:00+00:00
714,"Greenville, NC, USA",2015-08-08 00:00:00+00:00
715,"Harlem, New York, NY, USA",2015-12-05 00:00:00+00:00
716,"Winston-Salem, NC, USA",2015-10-25 00:00:00+00:00
717,"South Lake Tahoe, CA 96150, USA",2015-11-20 00:00:00+00:00
718,"Unclear, Cape Town, 7525, South Africa",2012-10-21 00:00:00+00:00
719,"Greeley, CO, USA",2012-10-25 00:00:00+00:00
720,"E Virginia Ave, Hampton, VA 23663, USA",2013-05-25 00:00:00+00:00
721,"Nitro, WV, USA",2015-08-01 00:00:00+00:00
722,"Allentown, PA, USA",2016-02-17 00:00:00+00:00
723,"Pomona, CA, USA",2013-02-09 00:00:00+00:00
724,"Austin, TX, USA",2015-07-05 00:00:00+00:00
725,"Citrus Heights, CA, USA",2015-03-06 00:00:00+00:00
726,"Brownsville, Brooklyn, NY, USA",2015-11-18 00:00:00+00:00
727,"Greeley, CO, USA",2002-01-06 00:00:00+00:00
728,"Lancaster, PA, USA",2016-01-29 00:00:00+00:00
729,"Unclear, Cape Town, 7530, South Africa",2011-05-02 00:00:00+00:00
730,"Fresno, CA, USA",2016-08-03 00:00:00+00:00
731,"Jefferson City, MO, USA",2016-02-02 00:00:00+00:00
732,"Hollywood Cres, Malibu Village, Cape Town, 7100, South Africa",2004-02-17 00:00:00+00:00
733,"Carson City, NV, USA",2002-11-14 00:00:00+00:00
734,"Goldsboro, NC, USA",2015-12-10 00:00:00+00:00
735,"Anchorage, AK, USA",2015-08-11 00:00:00+00:00
736,"Danville, OH 43014, USA",2016-01-17 00:00:00+00:00
737,"Brooklyn, OH, USA",2016-02-04 00:00:00+00:00
738,"Macon, MO 63552, USA",2015-07-29 00:00:00+00:00
739,"North Houston, Houston, TX, USA",2015-07-29 00:00:00+00:00
740,"Greeley, CO, USA",2013-01-03 00:00:00+00:00
741,"Avon Ave N, Avon, MN 56310, USA",2016-02-22 00:00:00+00:00
742,"Houston, TX, USA",2015-08-02 00:00:00+00:00
743,"Milwaukee, WI, USA",2015-12-27 00:00:00+00:00
744,"Salinas, CA, USA",2016-02-25 00:00:00+00:00
745,"Antioch, IL 60002, USA",2016-03-31 00:00:00+00:00
746,"Trinidad, CO 81082, USA",2016-02-18 00:00:00+00:00
747,"Santa Rosa, CA, USA",2013-10-22 00:00:00+00:00
748,"Grand Rapids, MI, USA",2013-12-03 00:00:00+00:00
749,"Dearborn, MI, USA",2016-01-20 00:00:00+00:00
750,"Indianapolis, IN, USA",2016-02-02 00:00:00+00:00
751,"Merced, CA, USA",2014-06-01 00:00:00+00:00
752,"Lafayette Township, NJ 07848, USA",2015-07-23 00:00:00+00:00
753,"Fairplay, CO 80440, USA",2015-09-27 00:00:00+00:00
754,"Arlington, TX, USA",2014-02-09 00:00:00+00:00
755,"Amarillo, TX, USA",2016-03-06 00:00:00+00:00
756,"Unclear, Cape Town, 7550, South Africa",2015-07-15 00:00:00+00:00
757,"Greeley, CO, USA",2013-12-05 00:00:00+00:00
758,"Florence, SC, USA",2005-07-26 00:00:00+00:00
759,"San Jose, CA, USA",2015-08-16 00:00:00+00:00
760,"Auburn, AL, USA",2016-02-23 00:00:00+00:00
761,"Birmingham St, Malibu Village, Cape Town, 7100, South Africa",2015-11-17 00:00:00+00:00
762,"Newark, NJ, USA",2015-12-11 00:00:00+00:00
763,"Austin, TX, USA",2016-03-07 00:00:00+00:00
764,"Boston, MA, USA",2016-02-05 00:00:00+00:00
765,"Fort Dix, NJ, USA",2014-03-29 00:00:00+00:00
766,"Milwaukee, WI, USA",2015-12-06 00:00:00+00:00
767,"Durham, NC, USA",2015-07-28 00:00:00+00:00
768,"Columbus, OH, USA",2015-08-01 00:00:00+00:00
769,"Fresno, CA, USA",2015-12-21 00:00:00+00:00
770,"North Highlands, CA, USA",2016-02-16 00:00:00+00:00
771,"Corpus Christi, TX, USA",2015-08-07 00:00:00+00:00
772,"Pasadena, MD 21122, USA",2014-03-11 00:00:00+00:00
773,"Los Angeles, CA, USA",2016-02-08 00:00:00+00:00
774,"San Bernardino, CA, USA",2015-12-19 00:00:00+00:00
775,"Durham, NC, USA",2015-11-17 00:00:00+00:00
776,"Norwalk, OH, USA",2003-01-16 00:00:00+00:00
777,"Unclear, Cape Town, 7525, South Africa",2011-05-02 00:00:00+00:00
778,"Pleasant Grove, TX 76570, USA",2014-04-18 00:00:00+00:00
779,"Unclear, Cape Town, 7525, South Africa",2015-12-11 00:00:00+00:00
780,"Baltimore, MD, USA",2014-05-20 00:00:00+00:00
781,"Baytown, TX, USA",2016-01-25 00:00:00+00:00
782,"Greeley, CO, USA",2007-11-20 00:00:00+00:00
783,"Greeley, CO, USA",2015-02-02 00:00:00+00:00
784,"Kalamazoo, MI, USA",2015-08-03 00:00:00+00:00
785,"Hollywood Cres, Malibu Village, Cape Town, 7100, South Africa",2014-12-05 00:00:00+00:00
786,"Chicago, IL, USA",2015-11-08 00:00:00+00:00
787,"Philadelphia, PA, USA",2015-10-22 00:00:00+00:00
788,"Greeley, CO, USA",2010-04-01 00:00:00+00:00
789,"Queens Ave, The Wines, Cape Town, 7784, South Africa",2016-01-21 00:00:00+00:00
790,"Unclear, Cape Town, 7550, South Africa",2004-02-19 00:00:00+00:00
